Resolution,Subsamples,Blobiness,M0,M1,M2
1000,100,2,0.3633,561.1848122046001,1
1000,100,2,0.6299,602.8772003600252,2
1000,100,2,0.6331,581.4274528917194,3
1000,100,2,0.5564,489.3797256769669,1
1000,100,2,0.416,524.492424049175,3
1000,100,2,0.583,590.5046173579948,3
1000,100,2,0.4934,484.4802307403552,1
1000,100,2,0.3606,464.79393923934,1
1000,100,2,0.4485,471.2975105768082,4
1000,100,2,0.3237,522.6995308303615,1
1000,100,2,0.4448,518.3208511739213,3
1000,100,2,0.7553,588.770598642227,4
1000,100,2,0.5397,602.5634918610405,2
1000,100,2,0.3794,461.2375900532359,2
1000,100,2,0.3713,500.912734265958,1
1000,100,2,0.6091,662.5279579551077,3
1000,100,2,0.6258,521.5990257669732,3
1000,100,2,0.3053,333.3380951166243,1
1000,100,2,0.324,319.6223663640862,1
1000,100,2,0.3548,380.1431816442575,2
1000,100,2,0.3671,463.21424945612296,2
1000,100,2,0.6688,581.2975105768082,4
1000,100,2,0.8288,474.92997820866105,3
1000,100,2,0.6673,508.34419177103416,3
1000,100,2,0.4728,354.1431816442575,3
1000,100,2,0.8395,508.1726188957804,6
1000,100,2,0.6165,489.36248173426384,4
1000,100,2,0.2236,361.515764646288,2
1000,100,2,0.4569,423.7289680818844,1
1000,100,2,0.7133,560.7705986422271,4
1000,100,2,0.3729,420.7766952966369,3
1000,100,2,0.5373,438.5573952066306,3
1000,100,2,0.6243,710.6528496361356,2
1000,100,2,0.6073,642.1320343559643,3
1000,100,2,0.5457,564.5340546095176,2
1000,100,2,0.7342,553.1787155501902,4
1000,100,2,0.7509,565.6579002700189,3
1000,100,2,0.5206,444.4507934888324,1
1000,100,2,0.4276,405.2558800164656,2
1000,100,2,0.7394,497.27922061357856,4
1000,100,2,0.3418,454.80003589374985,3
1000,100,2,0.5089,507.0132393293463,1
1000,100,2,0.6118,542.4274528917193,2
1000,100,2,0.6138,555.5634918610405,3
1000,100,2,0.4883,348.7878425849301,2
1000,100,2,0.4184,588.2619766708755,1
1000,100,2,0.4729,666.2325394193526,2
1000,100,2,0.6304,530.9360748630709,4
1000,100,2,0.7887,411.3797256769669,4
1000,100,2,0.261,487.80003589374985,1
1000,100,2,0.574,551.1553749530773,3
1000,100,2,0.5939,585.3208511739211,2
1000,100,2,0.661,440.8944443027284,2
1000,100,2,0.697,541.9421715174808,4
1000,100,2,0.4541,605.19090885901,2
1000,100,2,0.6614,452.1665222413704,3
1000,100,2,0.5435,545.8711037056154,1
1000,100,2,0.6624,658.1909088590099,2
1000,100,2,0.4777,541.3624817342638,1
1000,100,2,0.5394,509.0426765808692,2
1000,100,2,0.4056,336.97160876900364,2
1000,100,2,0.6459,599.0132393293463,4
1000,100,2,0.5698,433.3086578651015,2
1000,100,2,0.7532,545.7645019878172,6
1000,100,2,0.5042,455.5990257669732,3
