Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
100,100,0.55,10,0.54,77.5339569825725,12
100,100,0.55,10,0.57,76.74855881917506,16
100,100,0.55,10,0.5,73.28164359444311,12
100,100,0.55,10,0.61,79.52536065552403,14
100,100,0.55,10,0.47,69.91001314472567,5
100,100,0.55,10,0.53,74.71768690012485,10
100,100,0.55,10,0.58,77.76399477870015,16
100,100,0.55,10,0.49,66.25252836996475,9
100,100,0.55,10,0.49,75.17776249238015,8
100,100,0.55,10,0.53,84.10299661479556,9
100,100,0.55,10,0.56,71.48080947152056,9
100,100,0.55,10,0.52,77.07388139031718,10
100,100,0.55,10,0.52,77.39920396145934,7
100,100,0.55,10,0.51,76.74855881917506,12
100,100,0.55,10,0.51,74.06704175784056,12
100,100,0.55,10,0.53,84.46778743203637,15
100,100,0.55,10,0.52,78.50992469599893,10
100,100,0.55,10,0.51,78.64467771711209,9
100,100,0.55,10,0.62,79.16056983828322,9
100,100,0.55,10,0.53,82.53220028800067,11
100,100,0.55,10,0.58,81.00087220730444,12
100,100,0.55,10,0.54,85.4437551454628,12
100,100,0.55,10,0.49,76.42323624803291,11
100,100,0.55,10,0.52,75.82840763466444,8
100,100,0.55,10,0.44,79.98543624777933,6
100,100,0.55,10,0.51,69.44993755247037,5
100,100,0.55,10,0.54,69.35465277745587,8
100,100,0.55,10,0.53,73.70225094059975,8
100,100,0.55,10,0.53,73.60696616558526,11
100,100,0.55,10,0.59,79.85068322666618,11
100,100,0.55,10,0.42,75.31251551349331,9
100,100,0.55,10,0.5,82.89699110524148,13
100,100,0.55,10,0.57,78.1846021248568,14
150,100,0.55,10,0.4888888888888889,160.85155543397062,17
150,100,0.55,10,0.4888888888888889,162.19231396463786,19
150,100,0.55,10,0.5155555555555555,157.38464020923868,23
150,100,0.55,10,0.5866666666666667,169.2214291891162,26
150,100,0.55,10,0.5244444444444445,169.95101082359787,26
150,100,0.55,10,0.5244444444444445,164.31847065870255,18
150,100,0.55,10,0.5955555555555555,162.74767433190766,25
150,100,0.55,10,0.4844444444444444,155.94859690355696,21
150,100,0.55,10,0.5866666666666667,165.84979873939878,22
150,100,0.55,10,0.5555555555555556,146.88860976002837,19
150,100,0.55,10,0.5022222222222222,160.52623286282846,20
150,100,0.55,10,0.5777777777777777,158.8601517610191,23
150,100,0.55,10,0.5244444444444445,167.23002551616472,22
150,100,0.55,10,0.5422222222222223,164.0884328625749,21
150,100,0.55,10,0.56,167.36477853727786,28
150,100,0.55,10,0.6133333333333333,159.05072131104805,23
150,100,0.55,10,0.48,162.00174441460888,24
150,100,0.55,10,0.5377777777777778,165.33390661822764,22
150,100,0.55,10,0.5422222222222223,167.880670658449,20
150,100,0.55,10,0.5244444444444445,162.32706698575103,25
150,100,0.55,10,0.4844444444444444,173.60849559835876,23
150,100,0.55,10,0.6088888888888889,157.94000057650848,22
150,100,0.55,10,0.5555555555555556,163.30303469917743,23
150,100,0.55,10,0.5333333333333333,156.46448902472804,14
150,100,0.55,10,0.5155555555555555,159.74083469943102,18
150,100,0.55,10,0.5466666666666666,163.76311029143278,28
150,100,0.55,10,0.5777777777777777,166.99998772003704,25
150,100,0.55,10,0.5688888888888889,164.18371763758938,21
150,100,0.55,10,0.5155555555555555,154.47308535177652,14
150,100,0.55,10,0.5866666666666667,161.21634625121143,31
150,100,0.55,10,0.5422222222222223,162.19231396463783,24
150,100,0.55,10,0.56,173.74324861947196,28
150,100,0.55,10,0.5333333333333333,160.430948087814,20
150,100,0.55,10,0.5688888888888889,163.8189268203486,20
150,100,0.55,10,0.5377777777777778,154.37780057676204,23
150,100,0.55,10,0.5244444444444445,166.34934257775276,23
150,100,0.55,10,0.5288888888888889,172.2677370676915,24
150,100,0.55,10,0.5244444444444445,177.0754108230907,21
150,100,0.55,10,0.5911111111111111,172.22826882159285,25
150,100,0.55,10,0.5422222222222223,161.5022005762549,18
150,100,0.55,10,0.5422222222222223,160.06615727057317,18
150,100,0.55,10,0.5466666666666666,167.09527249505152,20
150,100,0.55,10,0.5466666666666666,157.61467800536633,20
150,100,0.55,10,0.4711111111111111,163.30303469917746,14
150,100,0.55,10,0.5111111111111111,171.71237670042171,22
150,100,0.55,10,0.56,163.0729969030498,26
150,100,0.55,10,0.52,163.01718037413397,25
150,100,0.55,10,0.4711111111111111,156.50395727082673,15
150,100,0.55,10,0.5022222222222222,155.258483515174,14
150,100,0.55,10,0.4977777777777777,170.60165596588214,24
150,100,0.55,10,0.5244444444444445,173.89434992340222,15
150,100,0.55,10,0.48,158.59064571879276,12
150,100,0.55,10,0.5022222222222222,164.41375543371703,19
150,100,0.55,10,0.5466666666666666,166.63519690279622,21
150,100,0.55,10,0.4755555555555555,165.75451396438427,12
150,100,0.55,10,0.5333333333333333,155.21901526907533,15
150,100,0.55,10,0.5244444444444445,164.50904020873153,18
150,100,0.55,10,0.5422222222222223,168.57078404683193,27
150,100,0.55,10,0.5155555555555555,170.79222551591113,20
150,100,0.55,10,0.4755555555555555,157.42410845533735,18
150,100,0.55,10,0.5422222222222223,168.66606882184644,24
150,100,0.55,10,0.5333333333333333,165.98455176051195,19
150,100,0.55,10,0.5022222222222222,170.69694074089662,22
150,100,0.55,10,0.5111111111111111,155.75802735352795,23
150,100,0.55,10,0.4844444444444444,139.8200262894513,12
150,100,0.55,10,0.5511111111111111,164.6437932298447,21
150,100,0.55,10,0.5511111111111111,163.9931480875604,24
150,100,0.55,10,0.5155555555555555,164.03261633365906,24
150,100,0.55,10,0.52,157.84471580149398,20
150,100,0.55,10,0.5111111111111111,163.9931480875604,21
150,100,0.55,10,0.5777777777777777,159.51079690330334,27
150,100,0.55,10,0.5466666666666666,166.99998772003704,18
150,100,0.55,10,0.52,169.68150478137153,20
150,100,0.55,10,0.5244444444444445,160.62151763784294,21
150,100,0.55,10,0.5288888888888889,168.47549927181743,24
150,100,0.55,10,0.5288888888888889,153.17179506720797,20
150,100,0.55,10,0.5688888888888889,159.51079690330337,23
150,100,0.55,10,0.5555555555555556,166.7699499239094,19
150,100,0.55,10,0.5822222222222222,169.45146698524388,27
150,100,0.55,10,0.5066666666666667,170.37161816975447,22
150,100,0.55,10,0.5155555555555555,163.30303469917746,18
150,100,0.55,10,0.4977777777777777,159.74083469943105,18
150,100,0.55,10,0.5244444444444445,166.34934257775274,26
150,100,0.55,10,0.4844444444444444,170.33214992365583,12
150,100,0.55,10,0.5466666666666666,161.3116310262259,22
150,100,0.55,10,0.5777777777777777,162.51763653578,24
150,100,0.55,10,0.5555555555555556,161.4069158012404,22
150,100,0.55,10,0.5555555555555556,170.46690294476898,23
150,100,0.55,10,0.5422222222222223,161.9622761685102,20
150,100,0.55,10,0.5244444444444445,162.88242735302083,23
150,100,0.55,10,0.5422222222222223,154.79840792291867,20
150,100,0.55,10,0.5155555555555555,162.84295910692214,19
150,100,0.55,10,0.5377777777777778,167.32531029117916,20
150,100,0.55,10,0.4888888888888889,170.8875102909256,16
150,100,0.55,10,0.5511111111111111,170.3321499236558,25
150,100,0.55,10,0.5111111111111111,174.16385596562856,29
150,100,0.55,10,0.52,159.4155121282889,25
150,100,0.55,10,0.4977777777777777,155.258483515174,17
150,100,0.55,10,0.5377777777777778,158.26532314765063,18
150,100,0.55,10,0.5244444444444445,168.20599322959114,15
200,100,0.55,10,0.485,266.50197331445656,20
200,100,0.55,10,0.58,262.995589843626,29
200,100,0.55,10,0.54,285.1378397226848,30
200,100,0.55,10,0.5475,263.2256276397536,25
200,100,0.55,10,0.5375,262.2496599263272,29
200,100,0.55,10,0.555,248.0566764562573,28
200,100,0.55,10,0.595,273.39633551782174,35
200,100,0.55,10,0.53,283.14643604973327,30
200,100,0.55,10,0.5525,270.15945808921754,26
200,100,0.55,10,0.5675,267.70797882401064,22
200,100,0.55,10,0.595,276.1173208252549,41
200,100,0.55,10,0.545,287.68460376290614,27
200,100,0.55,10,0.5775,262.34494470134166,30
200,100,0.55,10,0.5625,277.4186111098235,27
200,100,0.55,10,0.5625,254.62571608848032,28
200,100,0.55,10,0.5425,263.304564131951,32
200,100,0.55,10,0.58,256.2917971902897,32
200,100,0.55,10,0.485,257.6720239670557,21
200,100,0.55,10,0.5725,268.9534525796634,31
200,100,0.55,10,0.6175,251.3888386598761,32
200,100,0.55,10,0.47,255.08579168073567,18
200,100,0.55,10,0.515,264.4711013954064,22
200,100,0.55,10,0.4675,270.2152746181333,12
200,100,0.55,10,0.495,252.269521598288,17
200,100,0.55,10,0.54,281.61510796903707,32
200,100,0.55,10,0.57,271.2701788237571,32
200,100,0.55,10,0.465,253.97507094619607,20
200,100,0.55,10,0.5475,260.5441105784191,25
200,100,0.55,10,0.575,261.4247935168311,27
200,100,0.55,10,0.5575,284.9078019265571,31
200,100,0.55,10,0.52,259.6634276400072,23
200,100,0.55,10,0.495,280.75077331344227,23
200,100,0.55,10,0.55,268.81869955855024,28
200,100,0.55,10,0.515,245.37515939492283,22
200,100,0.55,10,0.5225,266.6925428644856,20
200,100,0.55,10,0.505,271.5955013948992,21
200,100,0.55,10,0.5175,268.68394653743707,23
200,100,0.55,10,0.5075,270.6195336814728,22
200,100,0.55,10,0.58,262.614450743568,33
200,100,0.55,10,0.545,265.9466129471868,32
200,100,0.55,10,0.515,261.0994709456889,18
200,100,0.55,10,0.505,267.93801662013834,24
200,100,0.55,10,0.535,275.1971696407443,32
200,100,0.55,10,0.4675,290.4055890703394,22
200,100,0.55,10,0.52,261.8290525801705,29
200,100,0.55,10,0.5925,268.49337698740806,32
200,100,0.55,10,0.525,276.7121494386234,32
200,100,0.55,10,0.5525,268.6839465374371,21
200,100,0.55,10,0.61,273.7611263350626,35
200,100,0.55,10,0.535,271.86500743712554,31
200,100,0.55,10,0.4775,260.1235032322625,21
200,100,0.55,10,0.5475,271.40493184487025,30
200,100,0.55,10,0.4575,285.272592743798,17
200,100,0.55,10,0.55,269.7783189891595,37
200,100,0.55,10,0.5425,264.0899622953484,34
200,100,0.55,10,0.595,256.6171197614319,24
200,100,0.55,10,0.5625,256.1012276402608,27
200,100,0.55,10,0.525,282.686360457478,30
200,100,0.55,10,0.5025,268.9139843335648,18
200,100,0.55,10,0.53,274.8718470696021,30
200,100,0.55,10,0.5225,267.1526184567408,23
200,100,0.55,10,0.53,279.4494830288737,25
200,100,0.55,10,0.5575,278.10872449820647,29
200,100,0.55,10,0.5525,257.9973465381978,25
200,100,0.55,10,0.5425,274.8160305406864,34
200,100,0.55,10,0.545,273.5310885389349,33
200,100,0.55,10,0.5325,258.4574221304531,30
200,100,0.55,10,0.6025,264.56638617042086,31
200,100,0.55,10,0.5775,250.60344049647864,24
200,100,0.55,10,0.515,267.15261845674087,19
200,100,0.55,10,0.4975,275.52249221188646,15
200,100,0.55,10,0.53,250.2781179253365,26
200,100,0.55,10,0.5075,265.6212903760446,26
200,100,0.55,10,0.5925,278.8941226616039,38
200,100,0.55,10,0.5525,259.01278249772287,30
200,100,0.55,10,0.5025,268.16805441626593,23
200,100,0.55,10,0.5625,256.33126543638843,30
200,100,0.55,10,0.545,260.7183318456309,30
200,100,0.55,10,0.52,287.359281191764,27
200,100,0.55,10,0.52,268.6281300085212,28
200,100,0.55,10,0.58,254.5304313134659,32
200,100,0.55,10,0.4825,273.39633551782174,19
200,100,0.55,10,0.49,272.09504523325324,24
200,100,0.55,10,0.555,246.16055755832025,29
200,100,0.55,10,0.5025,253.41971057892624,26
200,100,0.55,10,0.47,256.561303232516,16
200,100,0.55,10,0.5175,267.8032635990251,22
200,100,0.55,10,0.5275,275.33192266185745,35
200,100,0.55,10,0.57,272.2856147832822,25
200,100,0.55,10,0.5775,252.63431241552885,26
200,100,0.55,10,0.5,253.7450331500684,15
200,100,0.55,10,0.5225,268.2075226623646,33
200,100,0.55,10,0.4475,246.58116490447688,13
200,100,0.55,10,0.53,266.2719355183289,29
200,100,0.55,10,0.485,269.2787751508056,22
200,100,0.55,10,0.5975,262.34494470134166,35
200,100,0.55,10,0.565,276.0778525791563,36
200,100,0.55,10,0.4925,267.9938331490541,11
200,100,0.55,10,0.5675,258.7432764554966,24
200,100,0.55,10,0.56,277.2280415597945,35
250,100,0.55,10,0.5248,354.2229864579143,24
250,100,0.55,10,0.5744,338.78452923219174,28
250,100,0.55,10,0.536,361.9980315996915,24
250,100,0.55,10,0.5536,366.7104205800762,23
250,100,0.55,10,0.504,356.4444279269936,21
250,100,0.55,10,0.6128,349.280559681402,30
250,100,0.55,10,0.5136,343.0368426203211,14
250,100,0.55,10,0.5648,342.57676702806583,28
250,100,0.55,10,0.5728,369.8125449875673,27
250,100,0.55,10,0.5968,357.65043343654764,24
250,100,0.55,10,0.5408,371.89923343553335,18
250,100,0.55,10,0.4784,367.95589433572894,15
250,100,0.55,10,0.4992,349.64535049864287,18
250,100,0.55,10,0.552,357.5551486615332,22
250,100,0.55,10,0.56,323.6550462947941,28
250,100,0.55,10,0.624,338.55449143606404,27
250,100,0.55,10,0.5488,350.5818499659706,23
250,100,0.55,10,0.5424,359.87187490562684,19
250,100,0.55,10,0.5024,342.8068048241935,12
250,100,0.55,10,0.5664,368.89239380305673,25
250,100,0.55,10,0.56,354.50884078295786,24
250,100,0.55,10,0.5424,349.5105974775297,29
250,100,0.55,10,0.5808,346.08315049889643,37
250,100,0.55,10,0.5456,363.93361874372727,25
250,100,0.55,10,0.5104,323.9409006198376,23
250,100,0.55,10,0.56,354.50884078295786,24
250,100,0.55,10,0.5264,349.5500657236284,19
250,100,0.55,10,0.5344,335.452367028573,19
250,100,0.55,10,0.5648,382.85533947699895,28
250,100,0.55,10,0.48,362.4581071919468,12
250,100,0.55,10,0.5344,362.4975754380455,21
250,100,0.55,10,0.5168,376.74637543703113,19
250,100,0.55,10,0.4736,356.9045035192488,17
250,100,0.55,10,0.5872,347.84451637572033,28
250,100,0.55,10,0.512,373.5489662545256,26
250,100,0.55,10,0.5568,371.5180943354754,26
250,100,0.55,10,0.5152,380.44332845789086,22
250,100,0.55,10,0.5424,349.5105974775297,24
250,100,0.55,10,0.5632,367.9558943357289,28
250,100,0.55,10,0.576,356.34914315197904,29
250,100,0.55,10,0.5616,370.4073736009358,30
250,100,0.55,10,0.5408,370.2726205798226,32
250,100,0.55,10,0.5392,378.6424943349682,26
250,100,0.55,10,0.5904,357.0950730692779,34
250,100,0.55,10,0.5056,356.30967490588034,22
250,100,0.55,10,0.6112,368.2812169068711,38
250,100,0.55,10,0.5712,348.9552371102599,28
250,100,0.55,10,0.488,367.4958187434737,13
250,100,0.55,10,0.52,360.8873108651519,14
250,100,0.55,10,0.5504,360.00662792673995,27
250,100,0.55,10,0.4928,360.04609617283865,20
250,100,0.55,10,0.4992,355.1036693963263,22
250,100,0.55,10,0.5552,342.90208959920795,20
250,100,0.55,10,0.528,356.6349974770225,16
250,100,0.55,10,0.4912,347.7492316007058,16
250,100,0.55,10,0.5552,361.4426712324217,28
250,100,0.55,10,0.5376,361.5379560074362,20
250,100,0.55,10,0.5072,363.8941504976285,16
250,100,0.55,10,0.5488,380.5386132329053,22
250,100,0.55,10,0.5424,361.5774242535349,22
250,100,0.55,10,0.5936,360.1413809478531,34
250,100,0.55,10,0.5696,349.05052188527435,30
250,100,0.55,10,0.584,355.23842241743944,30
250,100,0.55,10,0.544,347.7492316007058,25
250,100,0.55,10,0.4832,365.9250224166788,16
250,100,0.55,10,0.5328,348.8204840891467,18
250,100,0.55,10,0.5088,348.85995233524545,25
250,100,0.55,10,0.4928,358.99119196721495,11
250,100,0.55,10,0.5712,356.730282252037,25
250,100,0.55,10,0.4848,368.6065394780133,14
250,100,0.55,10,0.552,331.06530061933046,21
250,100,0.55,10,0.5184,357.78518645766087,24
250,100,0.55,10,0.568,368.146463885758,32
250,100,0.55,10,0.5264,393.4303064184066,29
250,100,0.55,10,0.4768,327.69367016961303,10
250,100,0.55,10,0.568,355.9448840886396,22
250,100,0.55,10,0.5312,352.3432158427945,14
250,100,0.55,10,0.5408,371.4228095604609,26
250,100,0.55,10,0.5488,358.8006224171859,28
250,100,0.55,10,0.5632,347.193871233436,26
250,100,0.55,10,0.5312,373.6047827834414,21
250,100,0.55,10,0.5664,386.4964759689427,36
250,100,0.55,10,0.5168,363.7035809475996,17
250,100,0.55,10,0.5552,372.9541376411571,24
250,100,0.55,10,0.584,376.8811284581444,36
250,100,0.55,10,0.5248,366.2108767417223,17
250,100,0.55,10,0.544,344.10809510876203,16
250,100,0.55,10,0.6112,351.0419255582259,32
250,100,0.55,10,0.5648,360.3319504978821,21
250,100,0.55,10,0.56,341.00597070127094,23
250,100,0.55,10,0.5952,363.1876888264285,40
250,100,0.55,10,0.5088,377.5712418465273,28
250,100,0.55,10,0.536,356.4444279269936,26
250,100,0.55,10,0.5296,358.01522425378846,18
250,100,0.55,10,0.5248,350.66078645816793,25
250,100,0.55,10,0.536,337.9991310687943,23
250,100,0.55,10,0.568,365.6949846205511,30
250,100,0.55,10,0.5392,340.35532555898664,19
250,100,0.55,10,0.5376,346.9243651912097,22
250,100,0.55,10,0.5536,374.52493396795205,30
300,100,0.55,10,0.5577777777777778,442.8246825397841,26
300,100,0.55,10,0.5533333333333333,440.4684880495917,24
300,100,0.55,10,0.59,462.9918770287086,33
300,100,0.55,10,0.5466666666666666,444.776617966637,15
300,100,0.55,10,0.5977777777777777,378.6030260888696,22
300,100,0.55,10,0.5266666666666666,421.8326216413635,13
300,100,0.55,10,0.6188888888888889,409.17096625198985,24
300,100,0.55,10,0.5966666666666667,434.0900179673978,28
300,100,0.55,10,0.5955555555555555,416.9854796398656,23
300,100,0.55,10,0.5755555555555556,397.0088547009702,17
300,100,0.55,10,0.5366666666666666,456.8829129887409,22
300,100,0.55,10,0.4944444444444444,435.01016915190826,9
300,100,0.55,10,0.5522222222222222,435.7955673153058,22
300,100,0.55,10,0.5633333333333334,453.74132033515104,25
300,100,0.55,10,0.4977777777777777,401.4912058852272,15
300,100,0.55,10,0.5455555555555556,427.481510089076,17
300,100,0.55,10,0.54,405.1881589060868,15
300,100,0.55,10,0.4966666666666666,401.7770602102706,14
300,100,0.55,10,0.5711111111111111,414.7640381707865,27
300,100,0.55,10,0.5544444444444444,445.6014843761331,22
300,100,0.55,10,0.57,399.2302961700493,17
300,100,0.55,10,0.5577777777777778,462.3412318864243,26
300,100,0.55,10,0.5177777777777778,445.3714465800054,16
300,100,0.55,10,0.5133333333333333,437.1921423748888,12
300,100,0.55,10,0.5211111111111111,448.83836180473736,18
300,100,0.55,10,0.5422222222222223,448.9336465797519,25
300,100,0.55,10,0.5344444444444445,468.6244171936039,24
300,100,0.55,10,0.5611111111111111,450.3138733565178,19
300,100,0.55,10,0.54,449.39372217200713,21
300,100,0.55,10,0.5488888888888889,449.6237599681348,20
300,100,0.55,10,0.5266666666666666,439.5483368650812,23
300,100,0.55,10,0.5055555555555555,445.0461240088633,17
300,100,0.55,10,0.5577777777777778,437.97754053828623,20
300,100,0.55,10,0.5111111111111111,444.3560106204804,13
300,100,0.55,10,0.5666666666666667,461.000473355757,28
300,100,0.55,10,0.5533333333333333,451.0598032738165,25
300,100,0.55,10,0.6,416.8901948648512,27
300,100,0.55,10,0.5288888888888889,395.3427735991608,9
300,100,0.55,10,0.5755555555555556,456.3833691503869,23
300,100,0.55,10,0.5422222222222223,443.2058216398421,16
300,100,0.55,10,0.5555555555555556,422.9038741298044,19
300,100,0.55,10,0.4866666666666667,460.3498282134728,13
300,100,0.55,10,0.5177777777777778,447.6323562951833,18
300,100,0.55,10,0.5744444444444444,430.4883497215526,23
300,100,0.55,10,0.5333333333333333,447.362850252957,13
300,100,0.55,10,0.4988888888888889,452.7258843756259,8
300,100,0.55,10,0.5666666666666667,463.6425221709929,21
