Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
100,400,0.75,10,0.92,19.421264571625706,2
100,400,0.75,10,0.56,25.47441208267764,6
100,400,0.75,10,0.72,27.37053098061468,6
100,400,0.75,10,0.6,23.348255388612944,5
100,400,0.75,10,0.64,21.5474212656904,3
100,400,0.75,10,0.72,22.88817979635764,4
100,400,0.75,10,0.64,24.45897612315253,5
100,400,0.75,10,0.72,28.02117612289896,3
100,400,0.75,10,0.68,26.12505722496192,3
100,400,0.75,10,0.72,23.11821759248529,5
100,400,0.75,10,0.72,24.45897612315253,6
100,400,0.75,10,0.64,24.91905171540784,6
100,400,0.75,10,0.76,23.67357795975509,4
100,400,0.75,10,0.68,22.56285722521549,6
100,400,0.75,10,0.56,20.66673832727846,5
100,400,0.75,10,0.64,22.33281942908784,2
100,400,0.75,10,0.76,18.540581633213765,5
100,400,0.75,10,0.84,23.44354016362744,3
100,400,0.75,10,0.6,24.228938327024885,3
100,400,0.75,10,0.8,20.762023102292943,2
100,400,0.75,10,0.72,24.78429869429468,3
100,400,0.75,10,0.72,27.23577795950151,3
100,400,0.75,10,0.72,21.77745906181805,5
100,400,0.75,10,0.68,23.44354016362744,3
100,400,0.75,10,0.64,19.32597979661121,4
100,400,0.75,10,0.8,23.99890053089723,3
100,400,0.75,10,0.68,24.228938327024885,3
100,400,0.75,10,0.64,23.90361575588274,5
100,400,0.75,10,0.8,23.44354016362744,4
100,400,0.75,10,0.64,23.99890053089723,3
100,400,0.75,10,0.6,22.0074968579457,5
100,400,0.75,10,0.8,21.317383469562746,3
100,400,0.75,10,0.76,25.895019428834274,2
100,400,0.75,10,0.76,25.244374286549984,6
100,400,0.75,10,0.56,27.69585355175682,4
100,400,0.75,10,0.76,20.762023102292947,3
100,400,0.75,10,0.56,23.34825538861294,4
100,400,0.75,10,0.72,23.90361575588274,6
100,400,0.75,10,0.68,20.20666273502315,4
100,400,0.75,10,0.64,21.77745906181805,5
100,400,0.75,10,0.64,20.436700531150805,5
100,400,0.75,10,0.64,22.0074968579457,5
100,400,0.75,10,0.76,23.44354016362744,3
100,400,0.75,10,0.76,23.67357795975509,4
100,400,0.75,10,0.52,22.007496857945704,6
100,400,0.75,10,0.6,23.67357795975509,4
100,400,0.75,10,0.48,18.540581633213765,3
100,400,0.75,10,0.76,19.421264571625706,2
100,400,0.75,10,0.64,26.12505722496192,3
100,400,0.75,10,0.68,25.01433649042233,4
100,400,0.75,10,0.68,21.5474212656904,3
100,400,0.75,10,0.8,18.31054383708611,4
100,400,0.75,10,0.64,26.91045538835937,4
100,400,0.75,10,0.68,23.44354016362744,2
100,400,0.75,10,0.6,25.70444987880529,7
100,400,0.75,10,0.68,21.5474212656904,4
100,400,0.75,10,0.64,22.33281942908784,4
100,400,0.75,10,0.68,26.91045538835937,4
100,400,0.75,10,0.56,22.23753465407335,6
100,400,0.75,10,0.68,22.56285722521549,5
100,400,0.75,10,0.72,25.244374286549984,6
100,400,0.75,10,0.84,20.9920608984206,4
100,400,0.75,10,0.6,19.421264571625706,1
100,400,0.75,10,0.72,26.12505722496192,3
100,400,0.75,10,0.68,24.45897612315253,5
100,400,0.75,10,0.6,19.651302367753352,3
100,400,0.75,10,0.8,21.77745906181805,5
100,400,0.75,10,0.84,22.88817979635764,3
100,400,0.75,10,0.72,25.339659061564475,3
100,400,0.75,10,0.64,26.12505722496192,4
100,400,0.75,10,0.64,22.0074968579457,5
100,400,0.75,10,0.72,20.436700531150805,4
100,400,0.75,10,0.84,20.9920608984206,4
100,400,0.75,10,0.72,24.22893832702488,4
100,400,0.75,10,0.68,23.67357795975509,5
100,400,0.75,10,0.6,22.79289502134315,4
100,400,0.75,10,0.76,22.88817979635764,4
100,400,0.75,10,0.72,22.88817979635764,3
100,400,0.75,10,0.72,21.317383469562746,3
100,400,0.75,10,0.68,25.01433649042233,4
100,400,0.75,10,0.68,22.56285722521549,5
100,400,0.75,10,0.6,23.80833098086825,7
100,400,0.75,10,0.6,21.77745906181805,5
100,400,0.75,10,0.56,22.10278163296019,3
100,400,0.75,10,0.76,20.20666273502315,3
100,400,0.75,10,0.72,19.651302367753352,4
100,400,0.75,10,0.68,25.244374286549984,5
100,400,0.75,10,0.88,24.32422310203937,1
100,400,0.75,10,0.56,18.54058163321376,4
100,400,0.75,10,0.8,20.9920608984206,5
100,400,0.75,10,0.72,21.22209869454825,5
100,400,0.75,10,0.72,19.09594200048356,4
100,400,0.75,10,0.6,22.56285722521549,5
100,400,0.75,10,0.64,21.77745906181805,5
100,400,0.75,10,0.76,23.67357795975509,4
100,400,0.75,10,0.56,17.199823102546517,5
100,400,0.75,10,0.6,20.762023102292947,3
100,400,0.75,10,0.76,21.22209869454825,5
100,400,0.75,10,0.44,20.11137796000866,4
100,400,0.75,10,0.52,19.556017592738865,5
100,400,0.75,10,0.56,19.09594200048356,4
100,400,0.75,10,0.84,20.762023102292947,2
100,400,0.75,10,0.6,20.9920608984206,3
100,400,0.75,10,0.56,23.34825538861294,4
100,400,0.75,10,0.68,25.01433649042233,5
100,400,0.75,10,0.48,19.09594200048356,2
100,400,0.75,10,0.56,21.22209869454825,4
100,400,0.75,10,0.72,21.5474212656904,4
100,400,0.75,10,0.68,23.44354016362744,4
100,400,0.75,10,0.76,22.10278163296019,3
100,400,0.75,10,0.68,26.91045538835937,3
100,400,0.75,10,0.6,23.11821759248529,4
100,400,0.75,10,0.56,22.79289502134315,6
100,400,0.75,10,0.76,24.45897612315253,5
100,400,0.75,10,0.72,21.5474212656904,3
100,400,0.75,10,0.52,23.67357795975509,2
100,400,0.75,10,0.6,24.228938327024885,3
100,400,0.75,10,0.52,24.1336535520104,6
100,400,0.75,10,0.64,26.02977244994744,5
100,400,0.75,10,0.72,23.11821759248529,5
100,400,0.75,10,0.6,25.244374286549984,4
100,400,0.75,10,0.64,24.228938327024885,4
100,400,0.75,10,0.76,20.9920608984206,5
100,400,0.75,10,0.64,21.5474212656904,3
100,400,0.75,10,0.68,22.33281942908784,5
100,400,0.75,10,0.64,24.78429869429468,2
100,400,0.75,10,0.68,22.658142000229983,2
100,400,0.75,10,0.6,18.540581633213765,3
100,400,0.75,10,0.76,27.69585355175682,5
100,400,0.75,10,0.68,21.5474212656904,3
100,400,0.75,10,0.68,23.67357795975509,4
100,400,0.75,10,0.76,21.77745906181805,4
100,400,0.75,10,0.64,26.58513281721723,6
100,400,0.75,10,0.56,23.11821759248529,3
100,400,0.75,10,0.8,24.78429869429468,3
100,400,0.75,10,0.72,22.007496857945696,7
200,400,0.75,10,0.62,72.36149240993251,8
200,400,0.75,10,0.55,78.1846021248568,12
200,400,0.75,10,0.78,57.938471143734965,9
200,400,0.75,10,0.61,72.36149240993251,10
200,400,0.75,10,0.83,63.76158085865925,13
200,400,0.75,10,0.61,80.73136616507811,12
200,400,0.75,10,0.65,73.4722131444721,9
200,400,0.75,10,0.59,70.56065828700997,7
200,400,0.75,10,0.62,67.87914122567547,8
200,400,0.75,10,0.73,76.24901498082107,10
200,400,0.75,10,0.79,61.63542416459455,10
200,400,0.75,10,0.56,78.73996249212658,11
200,400,0.75,10,0.8,66.86370526615038,9
200,400,0.75,10,0.72,65.19762416434098,7
200,400,0.75,10,0.81,59.509267470529856,10
200,400,0.75,10,0.67,81.7468021246032,13
200,400,0.75,10,0.72,70.00529791974017,10
200,400,0.75,10,0.75,65.42766196046864,12
200,400,0.75,10,0.63,73.79753571561425,4
200,400,0.75,10,0.76,72.13145461380486,12
200,400,0.75,10,0.79,65.42766196046863,11
200,400,0.75,10,0.69,76.38376800193424,13
200,400,0.75,10,0.84,59.50926747052986,10
200,400,0.75,10,0.65,70.56065828700996,8
200,400,0.75,10,0.73,69.67997534859802,13
200,400,0.75,10,0.63,76.93912836920401,12
200,400,0.75,10,0.74,63.76158085865925,12
200,400,0.75,10,0.77,64.0869034298014,11
200,400,0.75,10,0.74,72.36149240993251,12
200,400,0.75,10,0.72,60.75474122618262,11
200,400,0.75,10,0.65,68.56925461405842,9
200,400,0.75,10,0.73,65.75298453161078,7
200,400,0.75,10,0.72,72.59153020606016,14
200,400,0.75,10,0.75,65.10233938932649,11
200,400,0.75,10,0.69,77.85927955371464,16
200,400,0.75,10,0.7,78.04984910374363,9
200,400,0.75,10,0.67,69.21989975634271,8
200,400,0.75,10,0.7,62.9761826952618,10
200,400,0.75,10,0.75,67.32378085840567,8
200,400,0.75,10,0.76,68.89457718520057,12
200,400,0.75,10,0.78,59.27922967440221,10
200,400,0.75,10,0.74,71.25077167539291,13
200,400,0.75,10,0.74,74.02757351174189,12
200,400,0.75,10,0.72,74.58293387901169,13
200,400,0.75,10,0.69,72.49624543104568,17
200,400,0.75,10,0.72,71.4413412254219,6
200,400,0.75,10,0.63,74.02757351174189,9
200,400,0.75,10,0.77,67.87914122567547,12
200,400,0.75,10,0.82,64.41222600094353,9
200,400,0.75,10,0.69,71.80613204266271,12
200,400,0.75,10,0.59,66.76842049113588,7
200,400,0.75,10,0.77,68.79929241018607,14
200,400,0.75,10,0.7,58.95390710326007,6
200,400,0.75,10,0.77,67.55381865453333,11
200,400,0.75,10,0.68,76.61380579806189,14
200,400,0.75,10,0.68,65.42766196046863,7
200,400,0.75,10,0.78,65.19762416434098,10
200,400,0.75,10,0.61,76.1537302058066,10
