Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
200,400,0.95,15,0.92,47.76776326566681,6
200,400,0.95,15,0.92,58.26379371487711,8
200,400,0.95,15,0.88,53.59087298059109,11
200,400,0.95,15,0.96,45.08624620433232,4
200,400,0.95,15,0.86,58.398546735990266,12
200,400,0.95,15,0.93,49.338559592461706,7
200,400,0.95,15,0.96,41.61933097960039,3
200,400,0.95,15,0.87,61.4053863684669,11
200,400,0.95,15,0.84,66.44309791999373,12
200,400,0.95,15,0.96,43.19012730639528,4
200,400,0.95,15,0.94,48.3231236329366,5
200,400,0.95,15,0.93,45.87164436772977,6
200,400,0.95,15,0.86,59.2792296744022,9
200,400,0.95,15,0.9,52.34539922493834,5
200,400,0.95,15,0.94,46.42700473499957,5
200,400,0.95,15,0.85,58.72386930713241,10
200,400,0.95,15,0.91,51.4647162865264,9
200,400,0.95,15,0.9,44.760923633190174,7
200,400,0.95,15,0.94,45.87164436772977,6
200,400,0.95,15,0.94,45.87164436772977,6
200,400,0.95,15,0.89,55.81231444967028,9
200,400,0.95,15,0.91,52.80547481719364,9
200,400,0.95,15,0.92,51.23467849039874,7
200,400,0.95,15,0.94,49.66388216360384,6
200,400,0.95,15,0.88,61.730708939609045,9
200,400,0.95,15,0.91,52.575437021066,8
200,400,0.95,15,0.91,49.89391995973151,7
200,400,0.95,15,0.84,64.18218820481587,9
200,400,0.95,15,0.91,50.67931812312895,7
200,400,0.95,15,0.92,51.23467849039874,7
200,400,0.95,15,0.92,53.45611995947793,5
200,400,0.95,15,0.9,53.59087298059109,9
200,400,0.95,15,0.89,54.47155591900302,9
200,400,0.95,15,0.9,55.25695408240048,9
200,400,0.95,15,0.93,50.12395775585915,7
200,400,0.95,15,0.95,47.76776326566681,5
200,400,0.95,15,0.93,51.00464069427109,6
200,400,0.95,15,0.9,50.909355919256605,9
200,400,0.95,15,0.89,53.36083518446344,9
200,400,0.95,15,0.86,53.82091077671874,11
200,400,0.95,15,0.9,53.59087298059109,10
200,400,0.95,15,0.86,55.71702967465578,10
200,400,0.95,15,0.91,51.4647162865264,9
200,400,0.95,15,0.92,49.8939199597315,6
200,400,0.95,15,0.85,63.62682783754609,7
200,400,0.95,15,0.9,57.47839555147967,7
200,400,0.95,15,0.92,55.25695408240048,8
200,400,0.95,15,0.9,53.91619555173324,8
200,400,0.95,15,0.9,58.49383151100477,8
200,400,0.95,15,0.93,51.79003885766854,7
200,400,0.95,15,0.92,50.21924253087364,4
200,400,0.95,15,0.84,65.65769975659629,12
200,400,0.95,15,0.93,52.90075959220813,5
200,400,0.95,15,0.9,49.56859738858936,8
200,400,0.95,15,0.96,43.74548767366508,4
200,400,0.95,15,0.92,54.47155591900302,7
200,400,0.95,15,0.88,61.730708939609045,10
200,400,0.95,15,0.92,50.4492803270013,7
200,400,0.95,15,0.88,58.49383151100476,9
200,400,0.95,15,0.9,55.25695408240048,8
200,400,0.95,15,0.96,43.74548767366508,4
200,400,0.95,15,0.88,54.146233347860885,9
200,400,0.95,15,0.85,55.71702967465578,12
200,400,0.95,15,0.86,62.28606930687885,9
200,400,0.95,15,0.89,56.36767481694007,8
200,400,0.95,15,0.9,45.31628400045997,6
200,400,0.95,15,0.96,44.30084804093487,4
200,400,0.95,15,0.95,41.29400840845824,5
200,400,0.95,15,0.91,54.47155591900303,7
200,400,0.95,15,0.91,53.68615775560559,7
200,400,0.95,15,0.88,60.61998820506945,10
200,400,0.95,15,0.86,56.827750409195374,11
200,400,0.95,15,0.84,63.301505266403936,10
200,400,0.95,15,0.9,52.57543702106599,8
200,400,0.95,15,0.96,41.84936877572804,4
200,400,0.95,15,0.93,53.13079738833579,7
200,400,0.95,15,0.87,55.71702967465578,9
