Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
200,100,0.95,10,0.965,103.12000212308178,11
200,100,0.95,10,0.965,96.41620946974555,8
200,100,0.95,10,0.9375,121.98590632743768,14
200,100,0.95,10,0.9225,126.5635422867092,12
200,100,0.95,10,0.92,130.39524832868196,20
200,100,0.95,10,0.965,102.56464175581198,12
200,100,0.95,10,0.9325,126.46825751169472,20
200,100,0.95,10,0.9625,97.98700579654046,12
200,100,0.95,10,0.9425,112.83063440889462,11
200,100,0.95,10,0.95,115.18682889908698,14
200,100,0.95,10,0.9425,120.08978742950065,14
200,100,0.95,10,0.9575,100.66852285787496,12
250,100,0.95,10,0.944,156.57612208255972,15
250,100,0.95,10,0.9392,154.12464281735288,16
250,100,0.95,10,0.936,162.9545921647538,20
250,100,0.95,10,0.9744,127.76954779626328,12
250,100,0.95,10,0.9424,162.49451657249847,18
250,100,0.95,10,0.968,126.33350449058156,12
250,100,0.95,10,0.9536,153.56928245008305,17
250,100,0.95,10,0.936,156.71087510367286,17
250,100,0.95,10,0.9632,134.14801787845738,15
250,100,0.95,10,0.9696,133.68794228620206,13
250,100,0.95,10,0.9488,149.2216842869392,18
250,100,0.95,10,0.9424,150.3324050214788,16
250,100,0.95,10,0.952,149.3169690619537,15
250,100,0.95,10,0.9536,142.74792942973062,17
250,100,0.95,10,0.9552,145.9848068583349,16
250,100,0.95,10,0.9536,141.17713310293573,13
250,100,0.95,10,0.9552,142.84321420474512,14
250,100,0.95,10,0.952,152.553846490558,14
250,100,0.95,10,0.9376,148.1109635523996,17
250,100,0.95,10,0.9504,149.8723294292235,15
250,100,0.95,10,0.9488,152.553846490558,15
250,100,0.95,10,0.9376,151.4431257560184,14
250,100,0.95,10,0.9712,127.76954779626328,11
250,100,0.95,10,0.9504,152.78388428668563,16
250,100,0.95,10,0.944,157.36152024595714,17
250,100,0.95,10,0.9568,145.5247312660796,15
250,100,0.95,10,0.944,151.67316355214604,16
250,100,0.95,10,0.9472,155.79072391916225,14
250,100,0.95,10,0.9664,134.24330265347186,10
250,100,0.95,10,0.936,166.42150738948573,20
250,100,0.95,10,0.9264,165.17603363383296,17
250,100,0.95,10,0.9344,168.31762628742277,21
250,100,0.95,10,0.9376,159.94775253227715,18
250,100,0.95,10,0.9552,138.8209386127434,13
250,100,0.95,10,0.9536,151.21308795989074,14
250,100,0.95,10,0.9584,150.3324050214788,18
250,100,0.95,10,0.9376,169.1983092258347,19
250,100,0.95,10,0.9648,136.82953493979187,15
250,100,0.95,10,0.9648,140.16169714341063,13
250,100,0.95,10,0.9504,146.86548979674686,16
250,100,0.95,10,0.968,129.66566669420033,11
250,100,0.95,10,0.9456,147.88092575627195,15
250,100,0.95,10,0.9456,153.24395987894093,19
250,100,0.95,10,0.9744,122.08119110245218,11
