Resolution,Subsamples,Blobiness,M0,M1,M2
1000,100,2,0.4576,696.8954903232548,1
1000,100,2,0.6465,749.1086937588512,6
1000,100,2,0.6175,844.2213921310595,5
1000,100,2,0.5795,691.1025971044414,6
1000,100,2,0.4629,576.5756851698602,3
1000,100,2,0.5692,722.730014102411,5
1000,100,2,0.5125,612.7766952966368,2
1000,100,2,0.4132,582.3269478283311,1
1000,100,2,0.4863,552.2975105768081,4
1000,100,2,0.3981,668.1259377015544,2
1000,100,2,0.4513,764.6295090390227,3
1000,100,2,0.645,727.9371208835975,7
1000,100,2,0.5425,744.173664916307,3
1000,100,2,0.4069,552.8061325481598,3
1000,100,2,0.4653,612.0020920410532,3
1000,100,2,0.57,813.730014102411,4
1000,100,2,0.6479,602.2680733252853,5
1000,100,2,0.3383,464.8477631085024,2
1000,100,2,0.4132,499.6822868876585,1
1000,100,2,0.3872,539.1614716074871,1
1000,100,2,0.4333,633.0609665440988,3
1000,100,2,0.6288,669.7716446627536,5
1000,100,2,0.7163,666.6173157302028,5
1000,100,2,0.6402,608.9127342659579,4
1000,100,2,0.5096,587.2325394193526,6
1000,100,2,0.7215,687.4335495461293,6
1000,100,2,0.6018,651.1797615707168,5
1000,100,2,0.3248,553.469083452062,1
1000,100,2,0.5141,702.7655480083436,3
1000,100,2,0.6499,737.3218971944477,6
1000,100,2,0.426,676.7300141024109,3
1000,100,2,0.5441,595.889393668845,4
1000,100,2,0.5288,752.4284989122459,1
1000,100,2,0.567,736.0437226013956,5
1000,100,2,0.5948,799.0853531617383,7
1000,100,2,0.6646,727.6883835420683,7
1000,100,2,0.6734,725.1086937588514,6
1000,100,2,0.5308,692.4518395093589,4
1000,100,2,0.4659,600.6528496361356,4
1000,100,2,0.6644,656.4396462005392,4
1000,100,2,0.4024,598.2031021678298,3
1000,100,2,0.4922,629.1320343559643,0
1000,100,2,0.6073,625.2975105768082,3
1000,100,2,0.5847,638.2031021678298,4
1000,100,2,0.4715,541.8772003600253,3
1000,100,2,0.439,723.5229073212244,3
1000,100,2,0.487,739.1025971044414,2
1000,100,2,0.5494,730.3158005400378,5
1000,100,2,0.7077,549.5756851698602,5
1000,100,2,0.3276,608.1198410471445,3
1000,100,2,0.5461,655.6234123846127,4
1000,100,2,0.5681,710.3746750430836,4
1000,100,2,0.6105,532.9188309203679,3
1000,100,2,0.6772,561.9482681718907,4
1000,100,2,0.4857,707.5523445727473,2
1000,100,2,0.6099,543.3624817342638,5
1000,100,2,0.5638,665.309703885628,4
1000,100,2,0.6005,762.2508293825822,4
1000,100,2,0.494,646.5756851698602,3
1000,100,2,0.5207,652.7239174480011,4
1000,100,2,0.4621,465.48127676088177,3
1000,100,2,0.5806,646.8954903232549,4
1000,100,2,0.558,637.3746750430836,5
1000,100,2,0.657,644.9898987322333,7
1000,100,2,0.5118,627.8660530717319,4
