Resolution,Subsamples,Blobiness,M0,M1,M2
800,4,5,0.54048125,15766.734946851482,72
800,16,5,0.582525,4116.171065260975,33
800,16,5,0.5562,4054.613670054344,24
800,16,5,0.562125,4070.264427649427,14
800,16,5,0.583975,4092.500971682136,23
800,16,5,0.562325,3991.655300614687,25
800,16,5,0.525125,3888.428857849744,10
800,16,5,0.5533,4266.84516345317,15
800,16,5,0.5164,4160.862407395874,14
800,16,5,0.506,3935.447147812974,12
800,16,5,0.57675,4352.437046545208,23
800,16,5,0.57085,4304.283763633184,32
800,16,5,0.5195,3928.808583526711,27
800,16,5,0.51745,4003.5547955512975,24
800,16,5,0.58705,3947.708078463323,27
800,16,5,0.5594,4109.69083452062,23
800,16,5,0.512175,4004.9334752077393,16
800,25,5,0.591328125,2754.6622638208746,26
800,25,5,0.565703125,2657.483548270684,19
800,25,5,0.5525390625,2726.957682356629,16
800,25,5,0.60046875,2599.7556262093262,22
800,25,5,0.5525390625,2632.122112556947,12
800,25,5,0.54875,2565.454111019161,19
800,25,5,0.5549609375,2623.4652583074544,15
800,25,5,0.5795703125,2478.429724401522,14
800,25,5,0.4698046875,2884.407429824935,0
800,25,5,0.57,2667.7617228637364,15
800,25,5,0.5404296875,2742.489644925094,14
800,25,5,0.5569921875,2575.051044745081,15
800,25,5,0.5322265625,2764.9749262993328,10
800,25,5,0.5522265625,2805.614536606122,22
800,25,5,0.523515625,2743.797256769669,19
800,25,5,0.4994921875,2447.595200622366,14
800,25,5,0.5785546875,2649.489644925094,23
800,25,5,0.55296875,2688.376946552886,15
800,25,5,0.565,2673.9749262993328,19
800,25,5,0.4916015625,2556.891665178647,13
800,25,5,0.5159375,2709.075431362721,14
800,25,5,0.5690625,2787.016556859675,20
800,25,5,0.5907421875,2525.7434329005064,23
800,25,5,0.557734375,2779.8155467328984,18
800,25,5,0.5240234375,2620.2591975467944,18
800,64,5,0.5745,1192.3656197958437,9
800,64,5,0.6562,1168.0813485483816,14
800,64,5,0.5198,1004.494516090228,5
800,64,5,0.5827,1136.5189027078677,10
800,64,5,0.5875,1176.5960671741427,8
800,64,5,0.636,1118.1280297426074,7
800,64,5,0.5253,1184.5422433049805,5
800,64,5,0.5725,976.3229432149742,7
800,64,5,0.5232,989.3706704297268,9
800,64,5,0.5762,1070.033621333629,13
800,64,5,0.6187,1179.891485709898,12
800,64,5,0.5036,1128.1818536117696,8
800,64,5,0.5668,1131.7848839921,3
800,64,5,0.4582,1105.8143212436223,1
800,64,5,0.5779,1134.862048458375,10
800,64,5,0.6602,1205.732106143464,13
800,64,5,0.5401,1082.8620484583753,11
800,64,5,0.5593,1050.8498551495554,8
800,64,5,0.5149,1127.920922961421,4
800,64,5,0.4744,1033.77878733769,1
800,64,5,0.5995,1081.4711754931152,10
800,64,5,0.5018,1271.850901170082,6
800,64,5,0.509,1177.1046891454946,3
800,64,5,0.5049,1163.0630585851516,4
800,64,5,0.5058,1091.311795926681,7
800,64,5,0.6441,1109.2407281148155,12
800,64,5,0.5216,1074.7016228714149,5
800,64,5,0.5896,1008.1219330881976,11
800,64,5,0.6314,1138.4478348960022,7
800,64,5,0.4805,1156.9564568673536,4
800,64,5,0.5161,1100.7909806465098,9
800,64,5,0.5356,1162.5128060534576,8
800,64,5,0.5816,1186.5483399593904,12
800,64,5,0.5038,1117.329039869384,2
800,64,5,0.6072,1249.7909806465098,7
800,64,5,0.4692,1177.726009489054,4
800,64,5,0.6307,1282.903679018718,14
800,64,5,0.5389,1219.0874452027913,15
800,64,5,0.5284,1176.4600282048218,11
800,64,5,0.5511,1013.5655839020936,10
800,64,5,0.445,968.7077195258244,2
800,64,5,0.4936,1043.1280297426074,6
800,64,5,0.6544,1161.2112908632926,14
800,64,5,0.5762,1218.596067174143,10
800,64,5,0.5291,1101.5544366138004,4
800,64,5,0.5847,1169.4183976444797,12
800,64,5,0.4807,948.465078838705,4
800,64,5,0.5178,1134.1402230514273,15
800,64,5,0.4652,1024.8853890554883,4
800,64,5,0.4863,1068.004184082106,11
800,64,5,0.5684,1081.927019615831,11
800,64,5,0.5585,1107.6843789287116,10
800,64,5,0.5647,1069.0508652763322,7
800,64,5,0.5923,1156.2468247692252,11
800,64,5,0.4864,1093.726009489054,5
800,64,5,0.4592,1047.2762620207482,6
800,64,5,0.5974,1053.9625535217635,15
800,64,5,0.5209,1126.347329832614,11
800,64,5,0.5692,1048.9564568673536,8
800,64,5,0.6521,1092.5128060534578,13
800,64,5,0.5729,1132.7970773009197,12
800,64,5,0.5077,1173.4478348960022,8
800,64,5,0.5255,1038.9980874276962,8
800,64,5,0.5776,1072.199097554473,9
800,100,5,0.55578125,800.8904396893714,4
800,100,5,0.6121875,765.7483040656406,10
800,100,5,0.5771875,711.422402257836,6
800,100,5,0.55453125,701.5645378815669,5
800,100,5,0.56765625,773.8843430349615,6
800,100,5,0.53578125,796.1686142824234,6
800,100,5,0.66984375,756.3279938488577,6
800,100,5,0.6015625,754.8843430349617,10
800,100,5,0.55796875,759.7239174480011,3
800,100,5,0.6146875,710.8071785686864,5
800,100,5,0.57640625,755.5767311903868,8
800,100,5,0.6209375,730.2335854398791,14
800,100,5,0.55375,809.0325753131024,10
800,100,5,0.57734375,736.7005768508881,8
800,100,5,0.49703125,749.9137802864846,7
800,100,5,0.6096875,731.8782463805518,6
800,100,5,0.45453125,716.4284989122459,4
800,100,5,0.6759375,659.866053071732,12
800,100,5,0.48375,742.9848480983501,2
800,100,5,0.55375,714.7716446627536,10
800,100,5,0.51328125,643.2569260369922,7
800,100,5,0.4409375,675.2274887854692,5
800,100,5,0.6228125,744.5351006300442,9
800,100,5,0.58375,737.0376259469858,5
800,100,5,0.53984375,726.3279938488575,6
800,100,5,0.56984375,686.6944801964781,6
800,100,5,0.4803125,808.6477990022522,5
800,100,5,0.49015625,792.5351006300441,4
800,100,5,0.61671875,792.98484809835,7
800,100,5,0.6296875,696.2924599429248,9
800,100,5,0.6009375,800.8549057834388,9
800,100,5,0.63984375,717.144227664784,7
800,100,5,0.55828125,705.7949852598664,5
800,100,5,0.455,744.6061684419096,5
800,100,5,0.573125,679.1797615707168,5
800,100,5,0.63546875,740.8782463805518,8
800,100,5,0.504375,853.7544007200504,1
800,100,5,0.404375,721.1147904132612,2
800,100,5,0.58109375,781.0203820042826,6
800,100,5,0.4525,664.0081886954629,3
800,100,5,0.48125,720.1858582251267,6
800,100,5,0.6353125,777.6477990022523,9
800,100,5,0.56390625,742.3218971944477,6
800,100,5,0.51078125,624.5168106668145,5
800,100,5,0.50171875,649.2802666341051,3
800,100,5,0.5684375,847.8193718775061,3
800,100,5,0.5634375,758.5523445727472,5
800,100,5,0.534375,777.6122650963196,5
800,100,5,0.5234375,770.677236253775,8
800,100,5,0.53703125,732.6711395993652,5
800,100,5,0.53703125,773.3929650063133,8
800,100,5,0.508125,735.2213921310592,5
800,100,5,0.59046875,744.3868683519034,8
800,100,5,0.5628125,775.8549057834388,6
800,100,5,0.48890625,747.842712474619,3
800,100,5,0.56984375,833.7483040656405,9
800,100,5,0.5459375,731.7483040656405,9
800,100,5,0.56515625,795.7249634685274,16
800,100,5,0.4925,737.1625176280136,6
800,100,5,0.54109375,705.9015869776648,8
800,100,5,0.48703125,738.9137802864844,4
800,100,5,0.5675,665.008188695463,10
800,100,5,0.68078125,715.0376259469858,10
800,100,5,0.601875,815.2041481883562,7
800,100,5,0.53328125,782.9198769408943,8
800,100,5,0.600625,689.2741699796952,6
800,100,5,0.6709375,850.2457787486989,15
800,100,5,0.55625,731.6295090390227,5
800,100,5,0.5146875,713.9137802864844,6
800,100,5,0.46734375,795.7422074112307,7
800,100,5,0.48484375,655.9665581351203,5
800,100,5,0.45859375,666.3868683519033,6
800,100,5,0.4790625,797.1330803764909,9
800,100,5,0.5525,669.0731598529186,7
800,100,5,0.5946875,723.9076836320746,9
800,100,5,0.48328125,795.4051583151329,4
800,100,5,0.5553125,705.0437226013956,4
800,100,5,0.4775,713.2924599429248,4
800,100,5,0.52453125,657.4284989122459,4
800,100,5,0.45984375,624.9015869776647,6
800,100,5,0.4403125,762.9848480983499,1
800,100,5,0.38296875,664.3868683519032,4
800,100,5,0.5340625,856.7544007200504,8
800,100,5,0.56890625,742.6356056934325,7
800,100,5,0.61,752.7361107568208,8
800,100,5,0.6159375,716.3218971944477,11
800,100,5,0.61046875,787.8132752230961,11
800,100,5,0.5265625,730.2569260369921,4
800,100,5,0.47671875,793.3046532517445,6
800,100,5,0.51453125,742.2335854398791,9
800,100,5,0.664375,712.286363288515,12
800,100,5,0.57609375,836.7899346259832,8
800,100,5,0.535625,718.3868683519032,8
800,100,5,0.63765625,767.5767311903868,8
800,100,5,0.5928125,753.0142853498728,5
800,100,5,0.54421875,718.1503243191939,4
800,100,5,0.54453125,826.1686142824235,6
800,100,5,0.549375,773.4995667241114,10
800,100,5,0.509375,650.2152954766495,5
800,100,5,0.59546875,720.6000717874997,8
900,4,5,0.5526172839506173,17721.464094402116,56
900,4,5,0.5570320987654321,17102.350350009383,76
900,4,5,0.5526271604938272,17819.168675866364,63
900,4,5,0.5271604938271605,17222.05893608698,30
900,9,5,0.565,7973.706524828518,32
900,9,5,0.555,7670.060817867318,29
900,9,5,0.5635666666666667,7921.310601229374,43
900,9,5,0.5590333333333334,8453.122830431945,44
900,9,5,0.5294222222222222,7932.961358824456,25
900,9,5,0.4946,7582.066914521728,10
900,9,5,0.5522444444444444,8188.211142186513,39
900,9,5,0.5401,7834.030334595269,22
900,9,5,0.5672666666666667,7796.59992311072,37
900,16,5,0.5622518518518519,4562.804578913355,16
900,16,5,0.5386666666666666,4526.7457044103085,17
900,16,5,0.5984,4549.864499436927,31
900,16,5,0.5645037037037037,4557.107140124046,33
900,16,5,0.5596641975308642,4840.888886054567,30
900,16,5,0.5498864197530864,4772.249275747778,13
900,16,5,0.5061925925925926,4464.597472132167,16
900,16,5,0.5590320987654321,4423.691880541147,17
900,16,5,0.5786271604938271,4765.426945277441,29
900,16,5,0.5447703703703703,4780.711216524903,19
900,16,5,0.5217185185185185,4599.538597629122,8
900,16,5,0.4552691358024691,4333.8634534164,4
900,16,5,0.5274074074074074,4676.763994373538,19
900,16,5,0.5597037037037037,4599.1477246638615,21
900,16,5,0.5226864197530864,4459.566988860119,5
900,16,5,0.6089679012345679,4669.900033342859,36
900,25,5,0.5576234567901235,2896.430770422048,8
900,25,5,0.543395061728395,3051.201369064276,15
900,25,5,0.6013888888888889,2865.0764773832475,21
900,25,5,0.6133333333333333,3074.189175755456,22
900,25,5,0.5644753086419753,3169.4917369661466,25
900,25,5,0.5748456790123457,3087.467350348508,16
900,25,5,0.556820987654321,3098.816592753425,16
900,25,5,0.5209567901234567,2702.217566986452,11
900,25,5,0.5191666666666667,2923.9820689742687,16
900,25,5,0.5132407407407408,2777.94548904781,7
900,25,5,0.5144753086419753,3035.437913096985,14
900,25,5,0.565,3130.6216792810583,16
900,25,5,0.5110802469135802,2963.017602880202,14
900,25,5,0.5301543209876544,2851.2713908556143,10
900,25,5,0.528179012345679,2842.022653514085,11
900,25,5,0.6004012345679013,3185.5749980868327,28
900,25,5,0.5760185185185185,3114.757718250379,17
900,25,5,0.5211728395061729,2965.9170978168136,12
900,25,5,0.5151543209876543,2955.7333316327404,9
900,25,5,0.5067283950617284,2799.206419698159,10
900,25,5,0.5090740740740741,2914.241953604091,19
900,25,5,0.5646296296296296,3088.212516352569,14
900,25,5,0.532962962962963,2908.3597026101825,5
900,25,5,0.5530246913580247,2858.5495654486663,10
900,25,5,0.590679012345679,3101.6094859722384,20
900,36,5,0.5629333333333333,2132.2621561396245,9
900,36,5,0.5967111111111111,2079.1738443850563,18
900,36,5,0.5094666666666666,2084.634739141655,7
900,36,5,0.6316888888888889,2055.901766446414,17
900,36,5,0.5764,2232.399241129472,16
900,36,5,0.5842222222222222,2153.487552884041,21
900,36,5,0.5609333333333333,2042.3210306426704,8
900,36,5,0.5394222222222222,2212.008368164212,13
900,36,5,0.5813777777777778,2072.4459223236986,14
900,36,5,0.4974666666666666,1973.5159441150367,7
900,36,5,0.5739555555555556,2139.8895731375947,16
900,36,5,0.5196888888888889,1985.2438661763952,7
900,36,5,0.5550666666666667,2302.36980387795,13
900,36,5,0.5388,2369.949493661167,17
900,36,5,0.5288444444444445,2208.6763697019983,4
900,36,5,0.5298222222222222,2090.34541726031,13
900,36,5,0.5332444444444444,2142.1088732276007,12
900,36,5,0.5668,2020.7646814565664,14
900,36,5,0.5796888888888889,2232.931203697937,17
900,36,5,0.5625777777777777,2236.931203697937,8
900,36,5,0.5202222222222223,2086.5586206959065,10
900,36,5,0.5388,2097.1616510762365,10
900,36,5,0.4283555555555555,2121.3393206059,-3
900,36,5,0.45,1877.5992052357224,1
900,36,5,0.5631555555555555,2177.920056409644,17
900,36,5,0.6047111111111111,2190.2215715998086,19
900,36,5,0.5684444444444444,2194.35151391472,14
900,36,5,0.4996888888888889,2160.56367132979,7
900,36,5,0.526,2026.9667376038697,9
900,36,5,0.5736888888888889,2100.818505325729,17
900,36,5,0.5140444444444444,2031.9839815465727,12
900,36,5,0.5270666666666667,2240.215474945399,7
900,36,5,0.5337333333333333,2011.296644025031,8
900,36,5,0.5585333333333333,2106.013418798096,8
900,36,5,0.5732444444444444,1973.143361113007,11
900,36,5,0.5961333333333333,2178.2804461028545,18
900,81,5,0.5422,1043.494516090228,4
900,81,5,0.6061,1014.7016228714148,6
900,81,5,0.6001,965.4650788387052,11
900,81,5,0.4941,1044.0863991822648,3
900,81,5,0.6512,855.8254685319159,7
900,81,5,0.6442,1076.2346314604056,10
900,81,5,0.6146,1049.5777772109134,12
900,81,5,0.5182,1034.5716805565037,6
900,81,5,0.578,1018.329039869384,12
900,81,5,0.521,928.8376618407356,7
900,81,5,0.5548,989.0386719675124,4
900,81,5,0.6118,1040.7848839920998,11
900,81,5,0.4638,1080.335136523794,5
900,81,5,0.5061,919.6894295625948,6
900,81,5,0.5794,1001.7432534317572,8
900,81,5,0.6109,1023.1808075912433,9
900,81,5,0.6271,931.358477120907,11
900,81,5,0.5383,973.2996026178612,6
900,81,5,0.6229,1024.1808075912434,5
900,81,5,0.4927,1110.5716805565037,7
900,81,5,0.5334,1056.914826307011,4
900,81,5,0.6289,982.8792924010784,8
900,81,5,0.5778,893.3107499061546,9
900,81,5,0.4495,905.4823227814082,4
900,81,5,0.5553,1030.7199128346442,11
900,81,5,0.5328,958.044768621922,9
900,81,5,0.4969,908.6183617507294,0
900,81,5,0.548,1160.2051942088829,9
900,81,5,0.6101,1102.471175493115,9
900,81,5,0.5244,1140.098592491085,10
900,81,5,0.5294,1131.2640687119283,2
900,81,5,0.5212,988.5950211536164,6
900,81,5,0.4968,932.8731957466684,9
900,81,5,0.4133,946.2874093090414,3
900,81,5,0.5389,975.944263558534,9
900,81,5,0.5937,1014.0447686219222,8
900,81,5,0.5153,1017.77269068328,7
900,81,5,0.5439,1092.2996026178612,10
900,81,5,0.5457,1102.471175493115,7
900,81,5,0.5588,1016.3290398693842,9
900,81,5,0.5522,1096.0153313703995,8
900,81,5,0.567,993.8021279348028,9
900,81,5,0.6432,902.5950211536164,10
900,81,5,0.531,1032.642748368369,8
900,81,5,0.4966,936.216341497176,5
900,81,5,0.5557,1023.2579720575186,7
900,81,5,0.5934,1101.056961930742,8
900,81,5,0.5948,1046.086399182265,7
900,81,5,0.4583,877.1158364337876,2
900,81,5,0.5267,1027.0924958366747,7
900,81,5,0.5544,1082.9564568673536,6
900,81,5,0.3514,972.9209229614208,-7
900,81,5,0.4044,888.3879143724298,0
900,81,5,0.4789,842.796031280393,5
900,81,5,0.5253,1099.483368801935,5
900,81,5,0.6843,1034.642748368369,14
900,81,5,0.5424,1076.500612744638,8
900,81,5,0.5741,1060.7199128346442,10
900,81,5,0.5587,951.666088965482,7
900,81,5,0.523,983.9026329981912,7
900,81,5,0.583,960.4589821842956,7
900,81,5,0.4376,1102.5483399593904,2
900,81,5,0.5742,971.4234482783626,10
900,81,5,0.5386,980.4356415871822,8
900,81,5,0.4462,998.5006127446378,2
900,81,5,0.6205,1057.5483399593904,11
900,81,5,0.4677,988.38181771802,5
900,81,5,0.4531,956.358477120907,3
900,81,5,0.5092,997.8731957466684,4
900,81,5,0.4932,1036.914826307011,2
900,81,5,0.5911,1084.7371567773473,5
900,81,5,0.6269,1035.1574669941303,9
900,81,5,0.5061,974.1158364337876,10
900,81,5,0.5278,960.659992311072,6
900,81,5,0.579,1092.9858941188766,9
900,81,5,0.583,920.7899346259832,8
900,81,5,0.6435,893.8254685319159,8
900,81,5,0.5486,1015.0092347159894,8
900,81,5,0.5969,905.2691193458118,10
900,81,5,0.6151,1032.216341497176,8
900,81,5,0.5874,1070.77878733769,10
900,100,5,0.5466666666666666,861.3046532517445,5
900,100,5,0.6235802469135803,834.842712474619,4
900,100,5,0.5753086419753086,921.7960312803932,8
900,100,5,0.4648148148148148,814.3696244092002,3
900,100,5,0.6049382716049383,774.286363288515,7
900,100,5,0.6664197530864198,821.2691193458119,10
900,100,5,0.6560493827160494,838.7899346259832,9
900,100,5,0.6053086419753086,866.0975464705581,11
900,100,5,0.5369135802469136,890.4112549695428,5
900,100,5,0.5788888888888889,824.4112549695428,11
900,100,5,0.5254320987654321,724.1269837220809,5
900,100,5,0.5348148148148149,749.2569260369921,4
900,100,5,0.674320987654321,939.7544007200504,9
900,100,5,0.4591358024691358,794.4467888754755,5
900,100,5,0.5246913580246914,849.0681092190351,8
900,100,5,0.6095061728395061,787.0325753131025,8
900,100,5,0.5293827160493827,832.2985565973348,5
900,100,5,0.6625925925925926,818.3046532517445,12
900,100,5,0.6006172839506173,920.9026329981912,9
900,100,5,0.5414814814814815,860.3107499061545,8
900,100,5,0.6218518518518519,807.677236253775,7
900,100,5,0.4572839506172839,881.7483040656406,2
900,100,5,0.4607407407407407,917.6244584051392,5
900,100,5,0.5855555555555556,829.7249634685276,5
900,100,5,0.5390123456790124,802.0620125646253,8
900,100,5,0.4171604938271605,696.97875144394,2
900,100,5,0.5244444444444445,719.4701294725886,5
900,100,5,0.618641975308642,868.5472939388638,10
900,100,5,0.4351851851851852,721.5706345359769,3
900,100,5,0.5448148148148149,733.0853531617382,3
900,100,5,0.5395061728395062,876.2518754031088,7
900,100,5,0.6807407407407408,880.0914498161482,10
900,100,5,0.5985185185185186,851.0559159102154,12
900,100,5,0.5824691358024692,849.0975464705581,6
900,100,5,0.6271604938271605,774.98484809835,4
900,100,5,0.5004938271604938,745.3929650063133,5
900,100,5,0.4167901234567901,718.5056633785213,4
900,100,5,0.5167901234567901,798.0031380615796,6
900,100,5,0.5441975308641975,723.9076836320746,4
900,100,5,0.5287654320987655,915.6183617507292,4
900,100,5,0.4980246913580247,863.0620125646253,5
900,100,5,0.4922222222222222,881.38181771802,6
900,100,5,0.5546913580246914,1029.1158364337878,8
900,100,5,0.567283950617284,890.5533905932737,8
900,100,5,0.4766666666666667,798.3990616607231,2
900,100,5,0.5637037037037037,862.7604973744603,10
900,100,5,0.6153086419753087,934.9320702497142,6
900,100,5,0.5270370370370371,806.8193718775061,5
900,100,5,0.5998765432098765,917.4051583151328,4
900,100,5,0.5854320987654321,768.4934700697016,7
900,100,5,0.544320987654321,807.2985565973347,6
900,100,5,0.5233333333333333,854.5828278447965,7
900,100,5,0.5922222222222222,790.1564209736038,3
900,100,5,0.5458024691358024,868.5472939388638,5
900,100,5,0.5334567901234568,829.1747109368334,8
900,100,5,0.4704938271604938,803.263022691402,3
900,100,5,0.528641975308642,702.3158005400378,4
900,100,5,0.4496296296296296,793.7483040656405,2
900,100,5,0.4537037037037037,771.8193718775061,4
900,100,5,0.4737037037037037,734.5767311903867,4
900,100,5,0.5722222222222222,927.6660889654818,9
900,100,5,0.6633333333333333,785.7483040656406,12
900,100,5,0.6123456790123457,871.103643124968,8
900,100,5,0.5266666666666666,805.6833329081849,4
900,100,5,0.4732098765432099,854.4173516239526,4
900,100,5,0.5650617283950617,741.1686142824235,10
900,100,5,0.5337037037037037,868.3401871576773,5
900,100,5,0.4193827160493827,772.4823227814084,3
900,100,5,0.4187654320987654,704.5056633785214,1
900,100,5,0.4587654320987654,804.8132752230961,3
900,100,5,0.5155555555555555,887.0325753131024,4
900,100,5,0.6504938271604939,910.4295449327724,14
900,100,5,0.567283950617284,864.2691193458119,7
900,100,5,0.5977777777777777,876.0386719675123,10
900,100,5,0.5874074074074074,804.0264786586927,6
900,100,5,0.4590123456790123,811.8843430349616,4
900,100,5,0.5625925925925926,853.706673505298,6
900,100,5,0.5449382716049382,780.3340905032675,7
900,100,5,0.5416049382716049,754.3340905032675,5
900,100,5,0.6077777777777778,882.5117600329312,11
900,100,5,0.532716049382716,761.3046532517446,7
900,100,5,0.4198765432098765,824.2691193458119,5
900,100,5,0.528395061728395,839.4051583151329,2
900,100,5,0.5807407407407408,876.3046532517446,8
900,100,5,0.4449382716049382,803.5351006300442,2
900,100,5,0.4485185185185185,804.541197284454,-1
900,100,5,0.4429629629629629,761.1625176280137,-1
900,100,5,0.5554320987654321,880.2813126546315,2
900,100,5,0.6265432098765432,890.8965363437813,9
900,100,5,0.5565432098765432,823.3046532517445,4
900,100,5,0.4979012345679012,861.8549057834388,8
900,100,5,0.5858024691358025,767.3218971944477,8
900,100,5,0.5851851851851851,883.6538956566621,6
900,100,5,0.5641975308641975,811.1208870676711,5
900,100,5,0.5704938271604938,835.5351006300441,5
900,100,5,0.6679012345679012,841.7777413171634,8
900,100,5,0.5477777777777778,733.1564209736038,7
900,100,5,0.6659259259259259,763.1503243191939,10
900,100,5,0.5781481481481482,858.1980515339463,7
900,100,5,0.6014814814814815,912.961507501237,9
1000,4,5,0.548776,19267.74959113885,46
1000,4,5,0.543432,19760.78112043143,64
1000,4,5,0.541012,19252.84905018172,51
1000,4,5,0.55034,19518.23591853362,53
1000,16,5,0.538224,5112.422940664083,14
1000,16,5,0.582976,4949.250321768303,22
1000,16,5,0.555328,5129.103135510689,23
1000,16,5,0.54232,5234.014823756121,20
1000,16,5,0.528176,5160.138669416621,14
1000,16,5,0.545728,5146.676728639497,17
1000,16,5,0.566048,5145.617854136451,29
1000,16,5,0.510032,5190.091988222396,15
1000,16,5,0.557472,5182.144766071032,26
1000,16,5,0.51456,5148.38740675815,15
1000,16,5,0.523248,5379.955949253074,11
1000,16,5,0.550032,5102.653388042383,21
1000,16,5,0.560928,4997.037118332706,20
1000,16,5,0.531088,4816.5396436496485,16
1000,16,5,0.564032,4918.404650700854,20
1000,16,5,0.564048,5011.896028729502,26
1000,25,5,0.56665,3318.445055771921,11
1000,25,5,0.551825,3542.7415203282026,12
1000,25,5,0.5249,3391.503930274967,12
1000,25,5,0.58835,3263.581094741242,21
1000,25,5,0.576875,3413.267386242257,24
1000,25,5,0.534825,3413.865365988704,16
1000,25,5,0.559175,3326.462299714624,14
1000,25,5,0.563675,3268.864319968178,12
1000,25,5,0.563775,3334.7942981768388,16
1000,25,5,0.5032,3481.9008998946365,9
1000,25,5,0.5671,3143.408475845461,17
1000,25,5,0.476525,3255.876513276997,3
1000,25,5,0.4707,3432.882609931407,1
1000,25,5,0.60475,3508.3506473629427,28
1000,25,5,0.517,3311.6815998046304,17
1000,25,5,0.6087,3606.33340342024,23
1000,25,5,0.48725,3340.6105319927647,12
1000,25,5,0.54125,3467.179074487689,8
1000,25,5,0.543825,3656.132393293463,11
1000,25,5,0.53975,3320.196318430392,14
1000,25,5,0.529775,3169.266340221731,9
1000,25,5,0.5763,3038.4906909456204,16
1000,25,5,0.50415,3333.610531992765,9
1000,25,5,0.56565,3224.4206691542818,15
1000,25,5,0.581275,3340.545560835309,21
1000,64,5,0.529664,1411.6915216036475,7
1000,64,5,0.657216,1272.8864350760148,14
1000,64,5,0.525952,1462.7209588551707,5
1000,64,5,0.561728,1339.294551983978,5
1000,64,5,0.543488,1376.999133448223,9
1000,64,5,0.614976,1440.111831820431,13
1000,64,5,0.481024,1490.0702012600884,3
1000,64,5,0.629248,1458.685424949238,15
1000,64,5,0.528512,1395.0996385116111,8
1000,64,5,0.437504,1390.218433538229,0
1000,64,5,0.61824,1388.2773080412749,14
1000,64,5,0.625984,1325.5310960166871,11
1000,64,5,0.491136,1445.6143571373725,6
1000,64,5,0.571712,1376.9219689819474,6
1000,64,5,0.556288,1347.3483758531404,10
1000,64,5,0.50272,1428.934162290767,7
1000,64,5,0.527744,1351.0285706997458,6
1000,64,5,0.481536,1525.496608131281,3
1000,64,5,0.585856,1310.850901170082,8
1000,64,5,0.555072,1375.9575028878803,7
1000,64,5,0.5184,1431.537192671097,8
1000,64,5,0.63488,1279.9097756731278,13
1000,64,5,0.5536,1452.431636973825,10
1000,64,5,0.480192,1366.3422791987302,3
1000,64,5,0.590464,1269.8742417671951,10
1000,64,5,0.51296,1478.4549775709386,6
1000,64,5,0.53792,1373.57882323144,8
1000,64,5,0.504064,1451.247870789752,4
1000,64,5,0.52832,1437.685424949238,5
1000,64,5,0.582592,1507.3727624707797,15
1000,64,5,0.53472,1343.3067452927978,8
1000,64,5,0.471616,1310.1412690719535,9
1000,64,5,0.564096,1390.5849198858498,9
1000,64,5,0.508672,1291.3534264870236,7
1000,64,5,0.565056,1337.0346673541555,11
1000,64,5,0.431296,1368.8153672641492,2
1000,64,5,0.481664,1448.0346673541555,1
1000,64,5,0.600064,1424.679328294828,15
1000,64,5,0.616832,1324.3300858899106,10
1000,64,5,0.514816,1329.3067452927978,6
1000,64,5,0.631808,1526.9108216936545,13
1000,64,5,0.525312,1477.5615792887368,8
1000,64,5,0.44448,1395.7148622007608,1
1000,64,5,0.617408,1517.1240251292506,12
1000,64,5,0.44896,1431.9047250392443,3
1000,64,5,0.562304,1543.881384442131,4
1000,64,5,0.555008,1334.5077554195743,9
1000,64,5,0.513472,1496.3605691619605,10
1000,64,5,0.54304,1358.6732316404184,6
1000,64,5,0.546176,1409.129075763134,6
1000,64,5,0.588864,1234.8620484583753,12
1000,64,5,0.429952,1445.798123321446,1
1000,64,5,0.584512,1415.5910165402595,8
1000,64,5,0.588288,1284.9158723275375,9
1000,64,5,0.611136,1381.940258945177,12
1000,64,5,0.541696,1401.785930012626,7
1000,64,5,0.58208,1268.2468247692254,8
1000,64,5,0.572416,1453.4966081312812,11
1000,64,5,0.537536,1275.7026688919411,10
1000,64,5,0.568,1370.3717164502534,8
1000,64,5,0.49184,1283.9514062334704,4
1000,64,5,0.591488,1442.8691911333117,8
1000,64,5,0.544384,1418.3717164502534,9
1000,64,5,0.558976,1378.8569978244918,8
1000,100,5,0.5737,903.210244842766,7
1000,100,5,0.6689,777.8132752230962,8
1000,100,5,0.4897,977.967604155647,3
1000,100,5,0.6024,958.1869042456532,4
1000,100,5,0.4652,873.7249634685276,3
1000,100,5,0.516,1017.222438151586,6
1000,100,5,0.6386,869.1269837220809,9
1000,100,5,0.5349,999.5716805565036,7
1000,100,5,0.5638,968.5533905932735,7
1000,100,5,0.6437,998.2457787486989,8
1000,100,5,0.5144,861.2518754031087,8
1000,100,5,0.5096,1003.885389055488,1
1000,100,5,0.5531,927.802127934803,6
1000,100,5,0.5621,1066.3645737753168,9
1000,100,5,0.614,866.5767311903869,8
1000,100,5,0.5044,1023.8315651863256,4
1000,100,5,0.6083,912.9676041556468,11
1000,100,5,0.5716,857.4589821842953,8
1000,100,5,0.5438,897.2813126546316,10
1000,100,5,0.5562,926.8021279348028,8
1000,100,5,0.5854,910.1686142824236,8
1000,100,5,0.5178,981.6011178080264,6
1000,100,5,0.4418,891.6894295625948,2
1000,100,5,0.7105,873.848809129029,11
1000,100,5,0.5595,809.2924599429248,1
1000,100,5,0.5248,872.6183617507294,6
1000,100,5,0.569,942.4112549695428,6
1000,100,5,0.5151,864.3757210636101,3
