Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
150,100,0.75,15,0.6622222222222223,162.28759873965234,31
150,100,0.75,15,0.7022222222222222,153.22761159612378,29
150,100,0.75,15,0.68,167.5553480873068,36
150,100,0.75,15,0.6444444444444445,164.87383102597235,32
150,100,0.75,15,0.6444444444444445,151.79156829044203,28
150,100,0.75,15,0.6533333333333333,157.61467800536633,30
150,100,0.75,15,0.72,155.7185591074293,34
150,100,0.75,15,0.6622222222222223,163.76311029143275,34
200,100,0.75,15,0.64,277.0374720097656,53
200,100,0.75,15,0.69,254.7604691095935,46
200,100,0.75,15,0.6875,274.0306323772889,58
200,100,0.75,15,0.675,274.73709404848904,46
200,100,0.75,15,0.67,265.52600560103014,54
200,100,0.75,15,0.6875,262.5191659685535,57
200,100,0.75,15,0.72,257.251416620899,54
200,100,0.75,15,0.6825,280.218532909454,65
200,100,0.75,15,0.6875,268.6281300085212,51
200,100,0.75,15,0.715,263.26509588585225,50
200,100,0.75,15,0.725,263.7646397242063,64
200,100,0.75,15,0.7025,274.2212019273179,57
200,100,0.75,15,0.6975,254.3398617634369,52
200,100,0.75,15,0.69,277.6486489059512,51
200,100,0.75,15,0.6925,260.58357882451776,51
200,100,0.75,15,0.675,269.58774943913056,63
200,100,0.75,15,0.7025,251.42830690597475,50
200,100,0.75,15,0.635,273.57055678503355,51
200,100,0.75,15,0.6925,270.4289641314438,52
200,100,0.75,15,0.7175,250.73819351759167,47
200,100,0.75,15,0.66,273.9353476022744,58
200,100,0.75,15,0.6725,267.5174092739817,48
200,100,0.75,15,0.645,286.8039208244942,43
200,100,0.75,15,0.645,265.8513281721723,46
200,100,0.75,15,0.695,271.61862135818075,65
200,100,0.75,15,0.6975,261.0041861706744,50
200,100,0.75,15,0.63,280.1395964172566,48
200,100,0.75,15,0.6975,269.6040977219477,48
200,100,0.75,15,0.73,249.85751057917983,49
200,100,0.75,15,0.6625,282.49579090744896,57
200,100,0.75,15,0.675,271.0796092737281,48
200,100,0.75,15,0.68,281.8056775190661,55
200,100,0.75,15,0.6975,248.0008599273415,54
200,100,0.75,15,0.6875,257.11666359978585,46
200,100,0.75,15,0.6875,264.60585441651955,49
200,100,0.75,15,0.64,280.46491898839884,47
200,100,0.75,15,0.67,271.0796092737281,51
200,100,0.75,15,0.6675,282.30522135742,61
200,100,0.75,15,0.695,251.9836672732445,49
200,100,0.75,15,0.6825,268.11223788735015,58
200,100,0.75,15,0.6575,270.65900192757147,48
200,100,0.75,15,0.6575,278.3387622943341,44
200,100,0.75,15,0.66,273.7053098061467,55
200,100,0.75,15,0.6175,297.28360299088735,56
200,100,0.75,15,0.6725,270.6031853986556,58
200,100,0.75,15,0.725,246.29531057943345,53
200,100,0.75,15,0.675,277.72758539814845,62
200,100,0.75,15,0.6825,272.65040560052296,47
200,100,0.75,15,0.6925,268.168054416266,48
200,100,0.75,15,0.6875,263.72517147810754,50
200,100,0.75,15,0.64,289.8896969491682,55
200,100,0.75,15,0.685,270.754286702586,52
200,100,0.75,15,0.645,295.53858539688065,49
200,100,0.75,15,0.6775,275.046068336814,59
200,100,0.75,15,0.665,275.5061439290693,61
200,100,0.75,15,0.6925,256.7913410286437,44
200,100,0.75,15,0.6875,266.6761945816684,55
200,100,0.75,15,0.6575,279.2589134788447,52
200,100,0.75,15,0.64,280.4649189883988,45
200,100,0.75,15,0.7075,269.6830342141451,64
200,100,0.75,15,0.645,275.3713909079561,53
200,100,0.75,15,0.695,266.63672633556973,53
200,100,0.75,15,0.675,274.3559549484311,56
200,100,0.75,15,0.7025,263.20927935693646,60
200,100,0.75,15,0.68,269.8177872352582,62
200,100,0.75,15,0.685,260.58357882451776,50
200,100,0.75,15,0.68,260.90890139565994,47
200,100,0.75,15,0.735,241.12284600679345,50
200,100,0.75,15,0.705,248.9768276407679,46
200,100,0.75,15,0.67,272.650405600523,52
200,100,0.75,15,0.665,275.7919982541128,56
200,100,0.75,15,0.67,270.75428670258594,52
200,100,0.75,15,0.64,264.0899622953484,53
200,100,0.75,15,0.735,256.7913410286437,54
200,100,0.75,15,0.69,262.6539189896667,57
200,100,0.75,15,0.65,281.5198231940226,55
200,100,0.75,15,0.69,254.47461478455008,56
200,100,0.75,15,0.67,265.8907964182709,55
200,100,0.75,15,0.69,280.92499458065413,61
200,100,0.75,15,0.655,276.9027189886524,48
200,100,0.75,15,0.6925,252.86435021165647,43
200,100,0.75,15,0.6425,273.62637331394944,44
200,100,0.75,15,0.6575,287.01761033780474,62
200,100,0.75,15,0.685,249.85751057917983,47
200,100,0.75,15,0.655,275.7919982541128,52
200,100,0.75,15,0.65,267.0015171528105,58
200,100,0.75,15,0.65,288.6047549474168,46
200,100,0.75,15,0.6925,275.33192266185745,60
200,100,0.75,15,0.705,269.9688885391885,55
200,100,0.75,15,0.705,250.22230139642068,51
200,100,0.75,15,0.6625,260.48829404950334,45
200,100,0.75,15,0.6725,272.7851586216361,58
200,100,0.75,15,0.635,270.79375494868464,52
200,100,0.75,15,0.685,263.5904184569945,52
200,100,0.75,15,0.6675,280.6949567845264,52
200,100,0.75,15,0.705,254.0145391922947,56
200,100,0.75,15,0.67,271.7302544160124,45
200,100,0.75,15,0.6875,274.7765622945877,55
200,100,0.75,15,0.7025,245.891051516094,37
200,100,0.75,15,0.685,264.9706452337604,58
250,100,0.75,15,0.6784,395.5795830757528,81
250,100,0.75,15,0.7184,361.4263229496046,71
250,100,0.75,15,0.68,391.74787703378,74
250,100,0.75,15,0.7024,389.8517581358431,75
250,100,0.75,15,0.6816,408.3923397690568,79
250,100,0.75,15,0.7248,359.2606980094412,62
250,100,0.75,15,0.6816,397.72208805263466,67
250,100,0.75,15,0.6896,366.55931927614586,57
250,100,0.75,15,0.688,388.4157148301613,79
250,100,0.75,15,0.7312,366.6546040511604,64
250,100,0.75,15,0.6864,406.09196180778025,72
250,100,0.75,15,0.6528,399.56239042165583,74
250,100,0.75,15,0.6832,408.77347886911474,73
250,100,0.75,15,0.6784,391.09723189149577,76
250,100,0.75,15,0.6992,375.65877466577314,70
250,100,0.75,15,0.728,370.9069174392897,73
250,100,0.75,15,0.6944,387.646664949581,69
250,100,0.75,15,0.6912,391.4620227087366,82
250,100,0.75,15,0.688,372.4777137660847,66
250,100,0.75,15,0.68,401.974401440764,69
250,100,0.75,15,0.6784,391.4783709915538,67
250,100,0.75,15,0.6896,375.94462899081657,64
250,100,0.75,15,0.7008,374.5480539312336,78
250,100,0.75,15,0.6832,402.66451482914704,77
